Start date;End date;Biomass [MWh] Calculated resolutions;Hydropower [MWh] Calculated resolutions;Wind onshore [MWh] Calculated resolutions;Photovoltaics [MWh] Calculated resolutions;Other renewable [MWh] Calculated resolutions;Nuclear [MWh] Calculated resolutions;Hard coal [MWh] Calculated resolutions;Fossil gas [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Other conventional [MWh] Calculated resolutions
Aug 7, 2020 7:00 AM;Aug 7, 2020 8:00 AM;577.00;731.25;193.50;521.75;12.00;1,292.00;240.25;28.75;815.50;126.00
Aug 7, 2020 8:00 AM;Aug 7, 2020 9:00 AM;577.00;721.50;136.00;1,375.50;12.00;1,290.50;245.50;28.50;548.00;126.00
Aug 7, 2020 9:00 AM;Aug 7, 2020 10:00 AM;577.00;691.75;91.75;2,328.50;12.00;1,288.50;249.00;29.00;545.75;126.00
Aug 7, 2020 10:00 AM;Aug 7, 2020 11:00 AM;577.00;639.00;98.00;3,121.25;12.00;1,285.50;254.00;28.25;384.50;126.00
Aug 7, 2020 11:00 AM;Aug 7, 2020 12:00 PM;577.00;645.25;114.75;3,665.75;12.00;1,282.00;254.00;25.50;226.75;126.00
Aug 7, 2020 12:00 PM;Aug 7, 2020 1:00 PM;577.00;636.25;117.25;3,961.25;12.00;1,279.25;254.25;20.00;110.25;126.00
Aug 7, 2020 1:00 PM;Aug 7, 2020 2:00 PM;577.00;672.75;86.25;4,007.75;12.00;1,278.50;252.50;19.75;62.50;126.00
Aug 7, 2020 2:00 PM;Aug 7, 2020 3:00 PM;577.00;577.75;79.00;3,849.25;12.00;1,277.25;248.50;19.75;46.75;126.00
Aug 7, 2020 3:00 PM;Aug 7, 2020 4:00 PM;577.00;613.50;67.50;3,459.25;12.00;1,277.00;246.75;21.25;88.25;126.00
Aug 7, 2020 4:00 PM;Aug 7, 2020 5:00 PM;577.00;654.75;59.50;2,860.50;12.00;1,274.50;250.25;22.00;242.50;126.00
Aug 7, 2020 5:00 PM;Aug 7, 2020 6:00 PM;577.00;582.50;56.00;2,038.75;12.00;1,273.25;258.50;22.00;155.50;126.00
Aug 7, 2020 6:00 PM;Aug 7, 2020 7:00 PM;577.00;632.25;54.75;1,124.25;12.00;1,272.75;259.25;26.75;874.50;126.00
Aug 7, 2020 7:00 PM;Aug 7, 2020 8:00 PM;577.00;728.50;63.25;388.25;12.00;1,272.25;258.25;28.00;1,305.25;126.00
Aug 7, 2020 8:00 PM;Aug 7, 2020 9:00 PM;577.00;670.50;109.75;49.00;12.00;1,273.25;245.50;28.00;1,425.75;126.00
Aug 7, 2020 9:00 PM;Aug 7, 2020 10:00 PM;577.00;608.25;173.00;0.00;12.00;1,273.25;242.25;28.00;848.00;126.00
Aug 7, 2020 10:00 PM;Aug 7, 2020 11:00 PM;577.00;598.25;259.25;0.00;12.00;1,272.25;226.00;28.00;509.50;126.00
Aug 7, 2020 11:00 PM;Aug 8, 2020 12:00 AM;577.00;609.50;289.25;0.00;12.00;1,273.25;209.50;28.00;499.00;126.00
Aug 8, 2020 12:00 AM;Aug 8, 2020 1:00 AM;577.00;631.00;224.50;0.00;12.00;1,270.00;195.75;28.25;125.00;126.00
Aug 8, 2020 1:00 AM;Aug 8, 2020 2:00 AM;577.00;561.00;133.25;0.00;12.00;1,272.75;187.50;26.25;125.25;126.00
Aug 8, 2020 2:00 AM;Aug 8, 2020 3:00 AM;577.00;552.25;90.00;0.00;12.00;1,273.50;183.50;0.50;121.25;126.00
Aug 8, 2020 3:00 AM;Aug 8, 2020 4:00 AM;577.00;555.25;54.50;0.00;12.00;1,273.50;179.00;0.00;65.50;126.00
Aug 8, 2020 4:00 AM;Aug 8, 2020 5:00 AM;577.00;520.75;27.00;0.00;12.00;1,277.25;177.50;0.00;33.75;126.00
Aug 8, 2020 5:00 AM;Aug 8, 2020 6:00 AM;577.00;516.25;11.75;0.00;12.00;1,278.25;176.00;0.00;65.75;126.00
Aug 8, 2020 6:00 AM;Aug 8, 2020 7:00 AM;577.00;520.00;15.75;66.50;12.00;1,284.75;174.25;0.00;46.25;126.00
Aug 8, 2020 7:00 AM;Aug 8, 2020 8:00 AM;577.00;563.50;22.25;513.50;12.00;1,285.75;181.25;0.00;72.75;126.00
Aug 8, 2020 8:00 AM;Aug 8, 2020 9:00 AM;577.00;559.75;23.00;1,370.00;12.00;1,284.50;191.25;0.00;224.75;126.00
Aug 8, 2020 9:00 AM;Aug 8, 2020 10:00 AM;577.00;592.50;16.75;2,321.25;12.00;1,284.50;200.50;0.00;125.25;126.00
Aug 8, 2020 10:00 AM;Aug 8, 2020 11:00 AM;577.00;594.50;15.50;3,106.00;12.00;1,283.50;203.75;0.00;225.25;126.00
Aug 8, 2020 11:00 AM;Aug 8, 2020 12:00 PM;577.00;624.25;30.25;3,645.25;12.00;1,282.00;206.00;0.00;189.25;126.00
Aug 8, 2020 12:00 PM;Aug 8, 2020 1:00 PM;577.00;551.75;44.50;3,947.00;12.00;1,279.50;204.75;0.00;104.00;126.00
Aug 8, 2020 1:00 PM;Aug 8, 2020 2:00 PM;577.00;488.75;44.00;3,992.50;12.00;1,278.00;201.00;0.00;8.25;126.00
Aug 8, 2020 2:00 PM;Aug 8, 2020 3:00 PM;577.00;504.25;36.75;3,845.25;12.00;1,276.25;200.25;0.00;52.50;126.00
Aug 8, 2020 3:00 PM;Aug 8, 2020 4:00 PM;577.00;617.50;30.00;3,464.75;12.00;1,275.50;204.75;0.00;286.25;126.00
Aug 8, 2020 4:00 PM;Aug 8, 2020 5:00 PM;577.00;720.25;22.50;2,870.50;12.00;1,274.50;211.00;0.00;290.75;126.00
Aug 8, 2020 5:00 PM;Aug 8, 2020 6:00 PM;577.00;652.25;18.50;2,042.00;12.00;1,274.50;222.25;0.75;521.00;126.00
Aug 8, 2020 6:00 PM;Aug 8, 2020 7:00 PM;577.00;638.25;13.75;1,120.25;12.00;1,274.50;227.00;27.75;817.00;126.00
Aug 8, 2020 7:00 PM;Aug 8, 2020 8:00 PM;577.00;685.50;16.50;379.50;12.00;1,274.00;230.00;29.00;1,597.75;126.00
Aug 8, 2020 8:00 PM;Aug 8, 2020 9:00 PM;577.00;663.25;33.00;45.25;12.00;1,277.00;222.00;29.00;1,298.00;126.00
Aug 8, 2020 9:00 PM;Aug 8, 2020 10:00 PM;577.00;668.50;31.75;0.00;12.00;1,279.00;219.25;29.25;958.75;126.00
Aug 8, 2020 10:00 PM;Aug 8, 2020 11:00 PM;577.00;652.50;39.00;0.00;12.00;1,280.00;201.50;29.75;863.50;126.00
Aug 8, 2020 11:00 PM;Aug 9, 2020 12:00 AM;577.00;528.00;42.75;0.00;12.00;1,280.00;189.25;25.75;449.75;126.00
Aug 9, 2020 12:00 AM;Aug 9, 2020 1:00 AM;577.00;543.00;44.00;0.00;12.00;1,281.00;275.00;0.00;303.50;126.00
Aug 9, 2020 1:00 AM;Aug 9, 2020 2:00 AM;577.00;589.00;40.25;0.00;12.00;1,281.25;340.50;0.00;240.75;126.00
Aug 9, 2020 2:00 AM;Aug 9, 2020 3:00 AM;577.00;543.50;18.00;0.00;12.00;1,282.50;299.25;0.00;237.75;126.00
Aug 9, 2020 3:00 AM;Aug 9, 2020 4:00 AM;577.00;523.75;7.50;0.00;12.00;1,284.00;288.25;0.00;177.50;126.00
Aug 9, 2020 4:00 AM;Aug 9, 2020 5:00 AM;577.00;566.25;3.50;0.00;12.00;1,284.00;291.00;0.00;141.25;126.00
Aug 9, 2020 5:00 AM;Aug 9, 2020 6:00 AM;577.00;517.00;1.25;0.00;12.00;1,284.75;290.25;0.00;65.75;126.00
Aug 9, 2020 6:00 AM;Aug 9, 2020 7:00 AM;577.00;485.75;5.00;61.50;12.00;1,285.00;286.75;0.00;131.50;126.00
Aug 9, 2020 7:00 AM;Aug 9, 2020 8:00 AM;577.00;496.50;21.50;495.75;12.00;1,285.75;294.75;0.00;125.75;126.00
Aug 9, 2020 8:00 AM;Aug 9, 2020 9:00 AM;577.00;685.00;26.25;1,324.25;12.00;1,286.25;282.50;0.00;391.75;126.00
Aug 9, 2020 9:00 AM;Aug 9, 2020 10:00 AM;577.00;612.00;17.00;2,261.75;12.00;1,285.75;176.00;0.00;318.00;126.00
Aug 9, 2020 10:00 AM;Aug 9, 2020 11:00 AM;577.00;561.50;22.75;3,046.75;12.00;1,282.00;184.75;0.00;65.75;126.00
Aug 9, 2020 11:00 AM;Aug 9, 2020 12:00 PM;577.00;488.00;44.00;3,600.50;12.00;1,280.00;185.75;0.00;43.75;126.00
Aug 9, 2020 12:00 PM;Aug 9, 2020 1:00 PM;577.00;511.00;86.50;3,902.75;12.00;1,274.00;182.50;0.00;60.50;126.00
Aug 9, 2020 1:00 PM;Aug 9, 2020 2:00 PM;577.00;478.00;87.25;3,929.00;12.00;1,272.25;179.00;0.00;56.00;126.00
Aug 9, 2020 2:00 PM;Aug 9, 2020 3:00 PM;577.00;529.75;95.75;3,735.00;12.00;1,274.00;181.25;0.00;100.50;126.00
Aug 9, 2020 3:00 PM;Aug 9, 2020 4:00 PM;577.00;553.00;85.00;3,360.00;12.00;1,275.25;188.75;0.00;156.00;126.00
Aug 9, 2020 4:00 PM;Aug 9, 2020 5:00 PM;577.00;536.75;70.50;2,783.25;12.00;1,277.50;197.75;0.00;126.50;126.00
Aug 9, 2020 5:00 PM;Aug 9, 2020 6:00 PM;577.00;575.25;54.50;1,988.75;12.00;1,277.75;203.75;2.50;136.75;126.00
Aug 9, 2020 6:00 PM;Aug 9, 2020 7:00 PM;577.00;585.50;57.00;1,079.50;12.00;1,277.00;221.00;27.75;393.25;126.00
Aug 9, 2020 7:00 PM;Aug 9, 2020 8:00 PM;577.00;617.75;65.75;357.50;12.00;1,277.25;233.50;29.00;323.50;126.00
Aug 9, 2020 8:00 PM;Aug 9, 2020 9:00 PM;577.00;699.00;71.00;37.25;12.00;1,279.50;237.75;29.25;579.00;126.00
Aug 9, 2020 9:00 PM;Aug 9, 2020 10:00 PM;577.00;665.00;61.75;0.00;12.00;1,278.75;241.50;29.75;512.75;126.00
Aug 9, 2020 10:00 PM;Aug 9, 2020 11:00 PM;577.00;673.75;81.75;0.00;12.00;1,277.00;232.00;23.50;962.75;126.00
Aug 9, 2020 11:00 PM;Aug 10, 2020 12:00 AM;577.00;534.75;71.75;0.00;12.00;1,276.00;219.00;0.00;323.50;126.00
Aug 10, 2020 12:00 AM;Aug 10, 2020 1:00 AM;577.00;629.75;58.00;0.00;12.00;1,276.75;205.75;0.00;294.75;126.00
Aug 10, 2020 1:00 AM;Aug 10, 2020 2:00 AM;577.00;540.50;43.00;0.00;12.00;1,278.25;198.75;0.00;83.50;126.00
Aug 10, 2020 2:00 AM;Aug 10, 2020 3:00 AM;577.00;573.75;36.25;0.00;12.00;1,278.00;194.00;0.00;38.00;126.00
Aug 10, 2020 3:00 AM;Aug 10, 2020 4:00 AM;577.00;834.50;28.50;0.00;12.00;1,279.25;192.75;0.00;9.75;126.00
Aug 10, 2020 4:00 AM;Aug 10, 2020 5:00 AM;577.00;633.00;20.50;0.00;12.00;1,279.75;197.00;0.00;149.00;126.00
Aug 10, 2020 5:00 AM;Aug 10, 2020 6:00 AM;577.00;594.25;21.75;0.00;12.00;1,278.00;214.00;0.00;125.50;126.00
Aug 10, 2020 6:00 AM;Aug 10, 2020 7:00 AM;577.00;556.00;34.00;61.25;12.00;1,279.50;252.50;12.25;412.50;126.00
Aug 10, 2020 7:00 AM;Aug 10, 2020 8:00 AM;577.00;645.75;74.25;489.00;12.00;1,280.75;286.75;20.25;846.00;126.00
Aug 10, 2020 8:00 AM;Aug 10, 2020 9:00 AM;577.00;668.50;73.50;1,290.25;12.00;1,280.25;303.50;27.00;662.50;126.00
Aug 10, 2020 9:00 AM;Aug 10, 2020 10:00 AM;577.00;760.50;41.50;2,203.50;12.00;1,280.75;311.75;27.25;770.75;126.00
Aug 10, 2020 10:00 AM;Aug 10, 2020 11:00 AM;577.00;606.00;54.25;2,950.00;12.00;1,280.50;317.25;27.00;380.50;126.00
Aug 10, 2020 11:00 AM;Aug 10, 2020 12:00 PM;577.00;607.75;94.25;3,448.50;12.00;1,277.75;312.25;19.50;435.00;126.00
Aug 10, 2020 12:00 PM;Aug 10, 2020 1:00 PM;577.00;679.25;114.25;3,688.25;12.00;1,275.25;317.50;0.00;804.00;126.00
Aug 10, 2020 1:00 PM;Aug 10, 2020 2:00 PM;577.00;479.00;90.50;3,687.25;12.00;1,273.00;324.25;0.00;32.25;126.00
Aug 10, 2020 2:00 PM;Aug 10, 2020 3:00 PM;577.00;555.50;61.50;3,532.00;12.00;1,274.00;319.25;0.00;57.25;126.00
Aug 10, 2020 3:00 PM;Aug 10, 2020 4:00 PM;577.00;711.00;53.25;3,184.25;12.00;1,273.75;307.00;13.25;354.00;126.00
Aug 10, 2020 4:00 PM;Aug 10, 2020 5:00 PM;577.00;618.00;46.50;2,630.50;12.00;1,271.50;302.25;29.00;551.50;126.00
Aug 10, 2020 5:00 PM;Aug 10, 2020 6:00 PM;577.00;536.75;47.25;1,818.75;12.00;1,272.00;307.25;29.00;292.25;126.00
Aug 10, 2020 6:00 PM;Aug 10, 2020 7:00 PM;577.00;602.25;54.75;948.25;12.00;1,271.25;308.00;29.00;802.75;126.00
Aug 10, 2020 7:00 PM;Aug 10, 2020 8:00 PM;577.00;672.25;76.75;321.00;12.00;1,270.75;304.00;29.25;1,730.50;126.00
Aug 10, 2020 8:00 PM;Aug 10, 2020 9:00 PM;577.00;725.25;110.25;33.25;12.00;1,275.00;294.25;29.00;1,356.25;126.00
Aug 10, 2020 9:00 PM;Aug 10, 2020 10:00 PM;577.00;625.75;152.75;0.00;12.00;1,274.75;287.50;29.00;320.25;126.00
Aug 10, 2020 10:00 PM;Aug 10, 2020 11:00 PM;577.00;699.50;195.75;0.00;12.00;1,275.75;270.75;27.25;485.00;126.00
Aug 10, 2020 11:00 PM;Aug 11, 2020 12:00 AM;577.00;635.00;294.50;0.00;12.00;1,276.00;252.25;0.25;184.75;126.00
Aug 11, 2020 12:00 AM;Aug 11, 2020 1:00 AM;577.00;676.25;235.25;0.00;12.00;1,278.25;237.75;0.00;78.00;126.00
Aug 11, 2020 1:00 AM;Aug 11, 2020 2:00 AM;577.00;551.75;145.00;0.00;12.00;1,278.50;226.75;0.00;130.25;126.00
Aug 11, 2020 2:00 AM;Aug 11, 2020 3:00 AM;577.00;475.75;102.25;0.00;12.00;1,278.75;221.00;0.00;34.25;126.00
Aug 11, 2020 3:00 AM;Aug 11, 2020 4:00 AM;577.00;503.75;95.25;0.00;12.00;1,279.50;220.25;0.00;29.50;126.00
Aug 11, 2020 4:00 AM;Aug 11, 2020 5:00 AM;577.00;502.25;147.25;0.00;12.00;1,280.00;216.25;0.00;55.00;126.00
Aug 11, 2020 5:00 AM;Aug 11, 2020 6:00 AM;577.00;517.25;206.50;0.00;12.00;1,279.25;225.00;0.00;114.50;126.00
Aug 11, 2020 6:00 AM;Aug 11, 2020 7:00 AM;577.00;500.25;172.00;51.00;12.00;1,279.50;250.25;0.00;388.75;126.00
Aug 11, 2020 7:00 AM;Aug 11, 2020 8:00 AM;577.00;520.00;147.50;434.25;12.00;1,279.00;270.75;0.00;471.50;126.00
Aug 11, 2020 8:00 AM;Aug 11, 2020 9:00 AM;577.00;548.50;85.00;1,161.25;12.00;1,279.50;287.00;0.00;1,403.50;126.00
Aug 11, 2020 9:00 AM;Aug 11, 2020 10:00 AM;577.00;624.50;28.25;2,016.00;12.00;1,279.25;294.00;3.50;1,100.50;126.00
Aug 11, 2020 10:00 AM;Aug 11, 2020 11:00 AM;577.00;516.50;8.00;2,708.75;12.00;1,278.25;298.25;26.25;496.75;126.00
Aug 11, 2020 11:00 AM;Aug 11, 2020 12:00 PM;577.00;534.50;5.00;3,213.75;12.00;1,276.00;299.00;27.00;448.25;126.00
Aug 11, 2020 12:00 PM;Aug 11, 2020 1:00 PM;577.00;468.00;16.00;3,575.00;12.00;1,273.50;299.50;25.25;195.00;126.00
Aug 11, 2020 1:00 PM;Aug 11, 2020 2:00 PM;577.00;469.00;47.00;3,628.75;12.00;1,272.00;375.25;0.00;60.75;126.00
Aug 11, 2020 2:00 PM;Aug 11, 2020 3:00 PM;577.00;549.50;119.25;3,120.25;12.00;1,270.25;423.50;0.00;208.50;126.00
Aug 11, 2020 3:00 PM;Aug 11, 2020 4:00 PM;577.00;609.50;151.00;2,411.50;12.00;1,270.75;423.00;0.00;358.00;126.00
Aug 11, 2020 4:00 PM;Aug 11, 2020 5:00 PM;577.00;483.50;219.00;1,771.75;12.00;1,272.50;458.25;18.50;247.00;126.00
Aug 11, 2020 5:00 PM;Aug 11, 2020 6:00 PM;577.00;535.75;107.00;1,243.25;12.00;1,274.25;460.50;29.00;958.50;126.00
Aug 11, 2020 6:00 PM;Aug 11, 2020 7:00 PM;577.00;589.75;129.25;727.75;12.00;1,272.00;539.00;29.00;1,485.75;126.00
Aug 11, 2020 7:00 PM;Aug 11, 2020 8:00 PM;577.00;629.00;290.00;277.00;12.00;1,270.25;551.75;29.00;1,136.25;126.00
Aug 11, 2020 8:00 PM;Aug 11, 2020 9:00 PM;577.00;524.00;354.75;23.25;12.00;1,271.00;655.50;29.00;398.75;126.00
Aug 11, 2020 9:00 PM;Aug 11, 2020 10:00 PM;577.00;527.75;359.25;0.00;12.00;1,271.50;691.50;29.00;408.75;126.00
Aug 11, 2020 10:00 PM;Aug 11, 2020 11:00 PM;577.00;506.75;444.00;0.00;12.00;1,271.50;845.00;16.25;382.00;126.00
Aug 11, 2020 11:00 PM;Aug 12, 2020 12:00 AM;577.00;596.00;393.00;0.00;12.00;1,272.75;904.00;0.00;356.50;126.00
Aug 12, 2020 12:00 AM;Aug 12, 2020 1:00 AM;577.00;521.75;306.75;0.00;12.00;1,268.25;837.50;0.00;239.50;126.00
Aug 12, 2020 1:00 AM;Aug 12, 2020 2:00 AM;577.00;425.25;227.00;0.00;12.00;1,271.25;724.00;0.00;13.75;126.00
Aug 12, 2020 2:00 AM;Aug 12, 2020 3:00 AM;577.00;501.75;173.25;0.00;12.00;1,273.25;637.00;0.00;0.00;126.00
Aug 12, 2020 3:00 AM;Aug 12, 2020 4:00 AM;577.00;429.50;272.75;0.00;12.00;1,275.50;546.00;0.00;0.00;126.00
Aug 12, 2020 4:00 AM;Aug 12, 2020 5:00 AM;577.00;480.50;273.75;0.00;12.00;1,278.25;549.50;0.00;1.75;126.00
Aug 12, 2020 5:00 AM;Aug 12, 2020 6:00 AM;577.00;503.75;245.50;0.00;12.00;1,277.75;553.25;0.00;36.25;126.00
Aug 12, 2020 6:00 AM;Aug 12, 2020 7:00 AM;577.00;525.00;224.25;42.00;12.00;1,281.00;362.50;0.00;273.50;126.00
Aug 12, 2020 7:00 AM;Aug 12, 2020 8:00 AM;577.00;533.00;226.50;415.50;12.00;1,282.25;451.50;0.00;466.25;126.00
Aug 12, 2020 8:00 AM;Aug 12, 2020 9:00 AM;577.00;544.25;176.00;1,183.50;12.00;1,282.25;564.75;0.00;530.00;126.00
Aug 12, 2020 9:00 AM;Aug 12, 2020 10:00 AM;577.00;444.75;94.00;2,107.50;12.00;1,282.75;572.00;0.00;403.50;126.00
Aug 12, 2020 10:00 AM;Aug 12, 2020 11:00 AM;577.00;502.00;58.00;2,905.50;12.00;1,272.25;501.25;0.00;603.25;126.00
Aug 12, 2020 11:00 AM;Aug 12, 2020 12:00 PM;577.00;501.50;64.00;3,447.00;12.00;1,270.75;482.25;0.00;195.50;126.00
Aug 12, 2020 12:00 PM;Aug 12, 2020 1:00 PM;577.00;498.75;76.50;3,720.75;12.00;1,268.00;483.00;0.00;221.25;126.00
Aug 12, 2020 1:00 PM;Aug 12, 2020 2:00 PM;577.00;476.50;91.75;3,707.00;12.00;1,268.25;480.00;0.00;96.25;126.00
Aug 12, 2020 2:00 PM;Aug 12, 2020 3:00 PM;577.00;525.75;119.25;3,299.75;12.00;1,269.50;478.00;0.00;114.75;126.00
Aug 12, 2020 3:00 PM;Aug 12, 2020 4:00 PM;577.00;474.25;100.50;1,632.75;12.00;1,269.25;474.00;0.00;571.25;126.00
Aug 12, 2020 4:00 PM;Aug 12, 2020 5:00 PM;577.00;599.00;101.75;1,315.25;12.00;1,269.75;457.00;0.00;248.00;126.00
Aug 12, 2020 5:00 PM;Aug 12, 2020 6:00 PM;577.00;482.25;92.50;886.25;12.00;1,268.25;684.00;12.75;266.25;126.00
Aug 12, 2020 6:00 PM;Aug 12, 2020 7:00 PM;577.00;509.50;90.25;445.25;12.00;1,267.00;835.00;29.00;731.75;126.00
Aug 12, 2020 7:00 PM;Aug 12, 2020 8:00 PM;577.00;462.75;113.50;306.50;12.00;1,270.00;887.50;29.00;828.75;126.00
Aug 12, 2020 8:00 PM;Aug 12, 2020 9:00 PM;577.00;442.25;176.75;33.00;12.00;1,270.25;690.75;29.00;685.25;126.00
Aug 12, 2020 9:00 PM;Aug 12, 2020 10:00 PM;577.00;425.75;164.50;0.00;12.00;1,269.50;551.50;29.00;130.25;126.00
Aug 12, 2020 10:00 PM;Aug 12, 2020 11:00 PM;577.00;463.50;184.00;0.00;12.00;1,274.00;537.75;11.25;690.50;126.00
Aug 12, 2020 11:00 PM;Aug 13, 2020 12:00 AM;577.00;504.50;252.75;0.00;12.00;1,273.50;451.00;0.00;84.25;126.00
Aug 13, 2020 12:00 AM;Aug 13, 2020 1:00 AM;577.00;487.50;233.50;0.00;12.00;1,269.75;214.25;0.00;100.00;126.00
Aug 13, 2020 1:00 AM;Aug 13, 2020 2:00 AM;577.00;487.25;215.00;0.00;12.00;1,270.75;216.50;0.00;52.50;126.00
Aug 13, 2020 2:00 AM;Aug 13, 2020 3:00 AM;577.00;529.00;209.25;0.00;12.00;1,272.75;205.75;0.00;18.00;126.00
Aug 13, 2020 3:00 AM;Aug 13, 2020 4:00 AM;577.00;478.50;209.75;0.00;12.00;1,276.25;204.25;0.00;16.75;126.00
Aug 13, 2020 4:00 AM;Aug 13, 2020 5:00 AM;577.00;425.00;160.25;0.00;12.00;1,277.25;207.25;0.00;24.75;126.00
Aug 13, 2020 5:00 AM;Aug 13, 2020 6:00 AM;577.00;462.75;109.75;0.00;12.00;1,279.50;213.50;0.00;54.25;126.00
Aug 13, 2020 6:00 AM;Aug 13, 2020 7:00 AM;577.00;644.75;130.50;38.75;12.00;1,279.50;331.50;4.50;320.00;126.00
Aug 13, 2020 7:00 AM;Aug 13, 2020 8:00 AM;577.00;654.50;175.25;310.00;12.00;1,275.00;505.00;19.00;404.50;126.00
Aug 13, 2020 8:00 AM;Aug 13, 2020 9:00 AM;577.00;721.25;191.50;715.25;12.00;1,273.50;584.50;19.00;553.25;126.00
Aug 13, 2020 9:00 AM;Aug 13, 2020 10:00 AM;577.00;738.00;130.00;943.75;12.00;1,270.75;598.00;19.00;829.50;126.00
Aug 13, 2020 10:00 AM;Aug 13, 2020 11:00 AM;577.00;713.75;269.75;1,062.50;12.00;1,271.25;606.75;19.00;1,211.00;126.00
Aug 13, 2020 11:00 AM;Aug 13, 2020 12:00 PM;577.00;686.00;350.00;888.75;12.00;1,275.50;610.50;19.00;778.50;126.00
Aug 13, 2020 12:00 PM;Aug 13, 2020 1:00 PM;577.00;775.25;227.00;863.00;12.00;1,271.25;606.50;19.00;1,382.75;126.00
Aug 13, 2020 1:00 PM;Aug 13, 2020 2:00 PM;577.00;684.75;108.25;837.25;12.00;1,269.75;604.75;19.00;1,105.25;126.00
Aug 13, 2020 2:00 PM;Aug 13, 2020 3:00 PM;577.00;592.50;131.25;999.50;12.00;1,270.75;602.00;19.00;512.00;126.00
Aug 13, 2020 3:00 PM;Aug 13, 2020 4:00 PM;577.00;484.75;289.75;1,141.75;12.00;1,272.50;598.25;19.00;177.00;126.00
Aug 13, 2020 4:00 PM;Aug 13, 2020 5:00 PM;577.00;563.25;372.75;1,142.00;12.00;1,277.75;586.50;22.00;310.50;126.00
Aug 13, 2020 5:00 PM;Aug 13, 2020 6:00 PM;577.00;595.50;275.50;973.00;12.00;1,276.75;579.00;27.00;473.50;126.00
Aug 13, 2020 6:00 PM;Aug 13, 2020 7:00 PM;577.00;589.00;142.25;644.00;12.00;1,276.50;572.25;28.75;747.00;126.00
Aug 13, 2020 7:00 PM;Aug 13, 2020 8:00 PM;577.00;668.50;86.50;252.00;12.00;1,276.00;556.00;29.00;1,163.25;126.00
Aug 13, 2020 8:00 PM;Aug 13, 2020 9:00 PM;577.00;652.25;168.25;24.75;12.00;1,278.00;543.50;29.00;873.50;126.00
Aug 13, 2020 9:00 PM;Aug 13, 2020 10:00 PM;577.00;554.00;165.75;0.00;12.00;1,278.00;533.25;29.00;332.75;126.00
Aug 13, 2020 10:00 PM;Aug 13, 2020 11:00 PM;577.00;599.25;145.00;0.00;12.00;1,278.25;302.00;17.00;203.25;126.00
Aug 13, 2020 11:00 PM;Aug 14, 2020 12:00 AM;577.00;499.00;94.25;0.00;12.00;1,279.25;236.00;0.00;226.25;126.00
Aug 14, 2020 12:00 AM;Aug 14, 2020 1:00 AM;577.00;424.75;77.00;0.00;12.00;1,279.00;224.25;0.00;29.75;126.00
Aug 14, 2020 1:00 AM;Aug 14, 2020 2:00 AM;577.00;418.25;110.25;0.00;12.00;1,279.75;217.75;0.00;24.50;126.00
Aug 14, 2020 2:00 AM;Aug 14, 2020 3:00 AM;577.00;414.00;128.75;0.00;12.00;1,279.75;208.25;0.00;35.50;126.00
Aug 14, 2020 3:00 AM;Aug 14, 2020 4:00 AM;577.00;415.00;112.00;0.00;12.00;1,279.25;207.00;0.00;10.75;126.00
Aug 14, 2020 4:00 AM;Aug 14, 2020 5:00 AM;577.00;424.00;110.00;0.00;12.00;1,279.50;210.50;0.00;46.75;126.00
Aug 14, 2020 5:00 AM;Aug 14, 2020 6:00 AM;577.00;427.50;115.25;0.00;12.00;1,279.00;226.50;0.00;32.25;126.00
Aug 14, 2020 6:00 AM;Aug 14, 2020 7:00 AM;577.00;493.00;117.25;28.00;12.00;1,278.50;263.50;5.25;193.25;126.00
Aug 14, 2020 7:00 AM;Aug 14, 2020 8:00 AM;577.00;673.00;112.25;249.50;12.00;1,278.75;289.50;20.50;993.50;126.00
Aug 14, 2020 8:00 AM;Aug 14, 2020 9:00 AM;577.00;723.00;89.50;596.50;12.00;1,278.00;293.25;29.00;1,082.50;126.00
Aug 14, 2020 9:00 AM;Aug 14, 2020 10:00 AM;577.00;728.75;60.00;891.25;12.00;1,278.50;295.25;29.00;1,073.25;126.00
Aug 14, 2020 10:00 AM;Aug 14, 2020 11:00 AM;577.00;671.00;61.00;1,096.75;12.00;1,278.50;293.75;29.00;1,429.50;126.00
Aug 14, 2020 11:00 AM;Aug 14, 2020 12:00 PM;577.00;633.75;60.75;1,434.25;12.00;1,281.25;292.25;29.25;1,260.00;126.00
Aug 14, 2020 12:00 PM;Aug 14, 2020 1:00 PM;577.00;669.75;49.75;1,775.00;12.00;1,281.25;290.50;30.00;1,057.50;126.00
Aug 14, 2020 1:00 PM;Aug 14, 2020 2:00 PM;577.00;544.75;42.75;2,057.50;12.00;1,280.75;289.00;29.75;81.25;126.00
Aug 14, 2020 2:00 PM;Aug 14, 2020 3:00 PM;577.00;554.25;47.75;2,295.00;12.00;1,280.25;274.00;30.00;40.75;126.00
Aug 14, 2020 3:00 PM;Aug 14, 2020 4:00 PM;577.00;572.50;28.00;2,139.25;12.00;1,275.00;274.00;30.00;55.00;126.00
Aug 14, 2020 4:00 PM;Aug 14, 2020 5:00 PM;577.00;617.00;20.00;1,639.00;12.00;1,275.75;290.25;29.75;92.75;126.00
Aug 14, 2020 5:00 PM;Aug 14, 2020 6:00 PM;577.00;658.75;27.50;1,120.00;12.00;1,274.75;280.00;30.00;300.25;126.00
